date,BGN/1/ბულგარული ლევი,DKK/10/დანიური კრონი,EUR/1/ევრო,GBP/1/დიდი ბრიტანეთის გირვანქა სტერლინგი,ISK/100/ისლანდიური კრონი,RSD/100/სერბიული დინარი,NOK/10/ნორვეგიული კრონი,PLN/10/პოლონური ზლოტი,"ROL/10,000/რუმინული ლეი",RON/10/რუმინული ლეი,HUF/100/უნგრული ფორინტი,SEK/10/შვედური კრონი,CHF/1/შვეიცარიული ფრანკი ,CZK/10/ჩეხური კრონა,USD/1/აშშ დოლარი,CAD/1/კანადური დოლარი,AUD/1/ავსტრალიური დოლარი,EGP/10/ეგვიპტური გირვანქა,"TRL/1,000,000/თურქული ლირა",TRY/1/თურქული ლირა,JPY/100/იაპონური იენი,AED/10/არაბეთის გაერთიანებული საამიროების დირჰამი,"IRR/10,000/ირანული რიალი",ILS/10/ისრაელის შეკელი,SGD/1/სინგაპურული დოლარი,KWD/1/ქუვეითური დინარი,CNY/10/ჩინური იუანი,HKD/10/ჰონკონგური დოლარი,INR/100/ინდური რუპია,NZD/1/ახალზელანდიური დოლარი,RUB/100/რუსული რუბლი,"AZM/1,000/აზერბაიჯანული მანათი",AZN/1/აზერბაიჯანული მანათი,"BYR/10,000/ბელარუსული რუბლი",BYN/1/ბელარუსული რუბლი,EEK/10/ესტონური კრონა,"TMM/1,000/თურქმენული მანათი",TMT/10/თურქმენული მანათი,LVL/1/ლატვიური ლატი,LTL/10/ლიტვური ლიტი,MDL/10/მოლდოვური ლეი,"AMD/1,000/სომხური დრამი",TJS/10/ტაჯიკური სომონი,"UZS/1,000/უზბეკური სუმი",UAH/10/უკრაინული გრივნა,KZT/100/ყაზახური ტენგე,KGS/100/ყირგიზული სომი,ZAR/10/სამხრეთ აფრიკული რანდი,BRL/1/ბრაზილიური რიალი,QAR/10/კატარული რიალი,"KRW/1,000/სამხრეთ კორეული ვონი",CYP/1/კვიპროსული გირვანქა სტერლინგი,ATS/10/ავსტრიული შილინგი,BEF/100/ბელგიური ფრანკი,DEM/1/გერმანული მარკა,NLG/10/ჰოლანდიური გულდენი,"ITL/1,000/იტალიური ლირა",FIM/10/ფინური მარკა,FRF/10/ფრანგული ფრანკი,ESP/100/ესპანური პესეტა,GRD/100/ბერძნული დრაჰმა,IEP/1/ირლანდიური ფუნტი,LUF/100/ლუქსემბურგული ფრანკი,"PTE/1,000/პორტუგალიური ესკუდო"
Sat Aug 06 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1415,2.9930,2.2320,3.2059,2.8400,2.6481,2.8390,5.4820,,6.0560,0.9154,2.3920,1.4323,0.7470,1.8025,1.4851,1.3888,3.1290,,1.3728,1.6170,4.9080,2.0040,4.0310,1.0912,6.1751,2.2240,2.3190,,,6.3400,0.3854,,8.3800,,1.4269,0.3466,,3.1623,6.4412,1.4397,4.0060,5.6910,1.6055,3.5978,1.3300,4.4100,,,,,,,,,,,,,,,,,
Sun Aug 07 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1415,2.9930,2.2320,3.2059,2.8400,2.6481,2.8390,5.4820,,6.0560,0.9154,2.3920,1.4323,0.7470,1.8025,1.4851,1.3888,3.1290,,1.3728,1.6170,4.9080,2.0040,4.0310,1.0912,6.1751,2.2240,2.3190,,,6.3400,0.3854,,8.3800,,1.4269,0.3466,,3.1623,6.4412,1.4397,4.0060,5.6910,1.6055,3.5978,1.3300,4.4100,,,,,,,,,,,,,,,,,
Mon Aug 08 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1415,2.9930,2.2320,3.2059,2.8400,2.6481,2.8390,5.4820,,6.0560,0.9154,2.3920,1.4323,0.7470,1.8025,1.4851,1.3888,3.1290,,1.3728,1.6170,4.9080,2.0040,4.0310,1.0912,6.1751,2.2240,2.3190,,,6.3400,0.3854,,8.3800,,1.4269,0.3466,,3.1623,6.4412,1.4397,4.0060,5.6910,1.6055,3.5978,1.3300,4.4100,,,,,,,,,,,,,,,,,
Tue Aug 09 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1395,2.9870,2.2285,3.2048,2.8370,2.6635,2.8110,5.4910,,6.0560,0.9154,2.3900,1.4280,0.7550,1.8026,1.4828,1.3808,3.1280,,1.3676,1.6060,4.9080,2.0050,3.9920,1.0900,6.1731,2.2230,2.3190,,,6.3400,0.3857,,8.3800,,1.4246,0.3467,,3.1736,6.4619,1.4398,3.9950,5.6810,1.6056,3.6270,1.3280,4.4020,,,,,,,,,,,,,,,,,
Wed Aug 10 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1405,2.9890,2.2299,3.2148,2.8200,2.6700,2.8210,5.5130,,6.0560,0.9136,2.3890,1.4330,0.7560,1.8026,1.4840,1.3747,3.1270,,1.3615,1.6090,4.9080,2.0040,4.0090,1.0908,6.1729,2.2240,2.3190,,,6.3500,0.3861,,8.3800,,1.4259,0.3467,,3.1569,6.4395,1.4421,3.9940,5.6830,1.5994,3.6788,1.3300,4.4020,,,,,,,,,,,,,,,,,
Thu Aug 11 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1427,2.9950,2.2340,3.2306,2.8240,2.6697,2.8250,5.5450,,6.0640,0.9181,2.3920,1.4356,0.7610,1.8051,1.4852,1.3786,3.1320,,1.3696,1.6250,4.9150,2.0060,4.0050,1.0955,6.1816,2.2270,2.3230,,,6.3600,0.3867,,8.3880,,1.4285,0.3471,,3.1780,6.4817,1.4441,3.9920,5.6910,1.6016,3.6522,1.3320,4.4080,,,,,,,,,,,,,,,,,
Fri Aug 12 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1450,3.0010,2.2390,3.2535,2.8140,2.6758,2.8360,5.5590,,6.0640,0.9202,2.4010,1.4406,0.7650,1.8051,1.4937,1.3890,3.1310,,1.3654,1.6370,4.9150,2.0070,4.0050,1.0943,6.1925,2.2280,2.3230,,,6.3600,0.3869,,8.3880,,1.4314,0.3471,,3.1780,6.4771,1.4476,3.9870,5.6780,1.6016,3.6240,1.3350,4.4080,,,,,,,,,,,,,,,,,
Sat Aug 13 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1517,3.0190,2.2522,3.2773,2.8400,2.6699,2.8560,5.5870,,6.0640,0.9249,2.4230,1.4508,0.7670,1.8051,1.5039,1.3980,3.1310,,1.3441,1.6480,4.9150,2.0070,3.9930,1.0949,6.1840,2.2290,2.3230,,,6.3800,0.3870,,8.3880,,1.4396,0.3471,,3.1892,6.4871,1.4476,3.9690,5.6820,1.6016,3.6467,1.3360,4.4080,,,,,,,,,,,,,,,,,
Sun Aug 14 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1517,3.0190,2.2522,3.2773,2.8400,2.6699,2.8560,5.5870,,6.0640,0.9249,2.4230,1.4508,0.7670,1.8051,1.5039,1.3980,3.1310,,1.3441,1.6480,4.9150,2.0070,3.9930,1.0949,6.1840,2.2290,2.3230,,,6.3800,0.3870,,8.3880,,1.4396,0.3471,,3.1892,6.4871,1.4476,3.9690,5.6820,1.6016,3.6467,1.3360,4.4080,,,,,,,,,,,,,,,,,
Mon Aug 15 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1517,3.0190,2.2522,3.2773,2.8400,2.6699,2.8560,5.5870,,6.0640,0.9249,2.4230,1.4508,0.7670,1.8051,1.5039,1.3980,3.1310,,1.3441,1.6480,4.9150,2.0070,3.9930,1.0949,6.1840,2.2290,2.3230,,,6.3800,0.3870,,8.3880,,1.4396,0.3471,,3.1892,6.4871,1.4476,3.9690,5.6820,1.6016,3.6467,1.3360,4.4080,,,,,,,,,,,,,,,,,
Tue Aug 16 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1428,2.9960,2.2346,3.2703,2.8320,2.6820,2.8180,5.4890,,6.0560,0.9169,2.4040,1.4411,0.7590,1.8025,1.5075,1.3933,3.1280,,1.3283,1.6470,4.9080,2.0040,3.9790,1.0900,6.1727,2.2260,2.3200,,,6.3500,0.3864,,8.3760,,1.4285,0.3466,,3.1959,6.4778,1.4478,3.9400,5.6730,1.5993,3.6341,1.3340,4.4020,,,,,,,,,,,,,,,,,
Wed Aug 17 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1395,2.9870,2.2280,3.2679,2.8310,2.6632,2.7980,5.5230,,6.0560,0.9143,2.3970,1.4359,0.7610,1.8025,1.5011,1.3847,3.1290,,1.3416,1.6530,4.9080,2.0050,3.9880,1.0872,6.1738,2.2250,2.3200,,,6.3400,0.3866,,8.3760,,1.4250,0.3466,,3.1846,6.5124,1.4455,3.9400,5.6800,1.5993,3.6304,1.3320,4.4020,,,,,,,,,,,,,,,,,
Thu Aug 18 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1334,2.9720,2.2156,3.2539,2.8120,2.6461,2.7920,5.5100,,6.0560,0.9091,2.3720,1.4295,0.7530,1.8025,1.5002,1.3762,3.1280,,1.3225,1.6400,4.9080,2.0030,3.9950,1.0849,6.1727,2.2250,2.3200,,,6.3300,0.3868,,8.3760,,1.4165,0.3466,,3.1678,6.4525,1.4466,3.9170,5.6800,1.5967,3.6290,1.3310,4.4020,,,,,,,,,,,,,,,,,
Fri Aug 19 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1326,2.9710,2.2144,3.2602,2.8220,2.6404,2.7900,5.5260,,6.0640,0.9095,2.3740,1.4322,0.7550,1.8050,1.4894,1.3705,3.1320,,1.3238,1.6400,4.9150,2.0070,4.0340,1.0872,6.1826,2.2280,2.3230,,,6.3300,0.3877,,8.3870,,1.4158,0.3471,,3.1667,6.4260,1.4486,3.8970,5.7040,1.5989,3.6118,1.3310,4.4080,,,,,,,,,,,,,,,,,
Sat Aug 20 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1184,2.9330,2.1862,3.2242,2.8040,2.6187,2.7470,5.4460,,6.0470,0.8987,2.3410,1.4131,0.7450,1.8000,1.4743,1.3525,3.1250,,1.3091,1.6270,4.9010,2.0010,4.0160,1.0783,6.1663,2.2220,2.3160,,,6.2900,0.3867,,8.3630,,1.3978,0.3462,,3.1469,6.3948,1.4446,3.8760,5.6880,1.5945,3.6018,1.3310,4.3950,,,,,,,,,,,,,,,,,
Sun Aug 21 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1184,2.9330,2.1862,3.2242,2.8040,2.6187,2.7470,5.4460,,6.0470,0.8987,2.3410,1.4131,0.7450,1.8000,1.4743,1.3525,3.1250,,1.3091,1.6270,4.9010,2.0010,4.0160,1.0783,6.1663,2.2220,2.3160,,,6.2900,0.3867,,8.3630,,1.3978,0.3462,,3.1469,6.3948,1.4446,3.8760,5.6880,1.5945,3.6018,1.3310,4.3950,,,,,,,,,,,,,,,,,
Mon Aug 22 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1184,2.9330,2.1862,3.2242,2.8040,2.6187,2.7470,5.4460,,6.0470,0.8987,2.3410,1.4131,0.7450,1.8000,1.4743,1.3525,3.1250,,1.3091,1.6270,4.9010,2.0010,4.0160,1.0783,6.1663,2.2220,2.3160,,,6.2900,0.3867,,8.3630,,1.3978,0.3462,,3.1469,6.3948,1.4446,3.8760,5.6880,1.5945,3.6018,1.3310,4.3950,,,,,,,,,,,,,,,,,
Tue Aug 23 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1214,2.9420,2.1925,3.2355,2.8160,2.6056,2.7500,5.4390,,6.0470,0.9008,2.3440,1.4138,0.7470,1.8000,1.4865,1.3574,3.1220,,1.3148,1.6390,4.9010,2.0020,4.0080,1.0791,6.1642,2.2210,2.3160,,,6.3000,0.3868,,8.3800,,1.4020,0.3462,,3.1196,6.3403,1.4440,3.8640,5.6880,1.5945,3.6145,1.3290,4.3950,,,,,,,,,,,,,,,,,
Wed Aug 24 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1254,2.9510,2.2010,3.2355,2.8280,2.5997,2.7480,5.4830,,6.0470,0.8994,2.3480,1.4164,0.7460,1.8000,1.4968,1.3592,3.1250,,1.3294,1.6370,4.9020,2.0010,4.0120,1.0790,6.1650,2.2220,2.3160,,,6.3000,0.3871,,8.3800,,1.4070,0.3462,,3.1196,6.3514,1.4435,3.8380,5.6880,1.5919,3.6290,1.3290,4.3950,,,,,,,,,,,,,,,,,
Thu Aug 25 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1215,2.9400,2.1929,3.2270,2.8150,2.6130,2.7570,5.4750,,6.0470,0.8940,2.3530,1.4108,0.7420,1.8000,1.4998,1.3549,3.1250,,1.3139,1.6280,4.9010,1.9990,4.0100,1.0750,6.1654,2.2220,2.3160,,,6.3000,0.3874,,8.3720,,1.4018,0.3462,,3.1250,6.3776,1.4400,3.7980,5.6730,1.5919,3.6327,1.3290,4.3950,,,,,,,,,,,,,,,,,
Fri Aug 26 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1322,2.9690,2.2142,3.2479,2.8290,2.6031,2.7890,5.4730,,6.0470,0.9006,2.3730,1.4302,0.7450,1.8000,1.5140,1.3680,3.1240,,1.3134,1.6380,4.9010,2.0010,4.0000,1.0777,6.1644,2.2220,2.3160,,,6.3300,0.3882,,8.3680,,1.4155,0.3462,,3.1196,6.3447,1.4400,3.7670,5.6660,1.5919,3.6290,1.3310,4.3950,,,,,,,,,,,,,,,,,
Sat Aug 27 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1293,2.9620,2.2082,3.2373,2.8300,2.6130,2.7820,5.4430,,6.0220,0.8995,2.3670,1.4281,0.7440,1.7925,1.5013,1.3603,3.1120,,1.3214,1.6370,4.8810,1.9940,3.9680,1.0732,6.1402,2.2140,2.3070,,,6.3000,0.3866,,8.3310,,1.4117,0.3447,,3.1392,6.3920,1.4340,3.7500,5.6340,1.5852,3.6168,1.3260,4.3770,,,,,,,,,,,,,,,,,
Sun Aug 28 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1293,2.9620,2.2082,3.2373,2.8300,2.6130,2.7820,5.4430,,6.0220,0.8995,2.3670,1.4281,0.7440,1.7925,1.5013,1.3603,3.1120,,1.3214,1.6370,4.8810,1.9940,3.9680,1.0732,6.1402,2.2140,2.3070,,,6.3000,0.3866,,8.3310,,1.4117,0.3447,,3.1392,6.3920,1.4340,3.7500,5.6340,1.5852,3.6168,1.3260,4.3770,,,,,,,,,,,,,,,,,
Mon Aug 29 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1293,2.9620,2.2082,3.2373,2.8300,2.6130,2.7820,5.4430,,6.0220,0.8995,2.3670,1.4281,0.7440,1.7925,1.5013,1.3603,3.1120,,1.3214,1.6370,4.8810,1.9940,3.9680,1.0732,6.1402,2.2140,2.3070,,,6.3000,0.3866,,8.3310,,1.4117,0.3447,,3.1392,6.3920,1.4340,3.7500,5.6340,1.5852,3.6168,1.3260,4.3770,,,,,,,,,,,,,,,,,
Tue Aug 30 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1276,2.9560,2.2046,3.2310,2.8380,2.6124,2.7890,5.4250,,6.0140,0.8981,2.3670,1.4269,0.7450,1.7900,1.5003,1.3527,3.1060,,1.3220,1.6240,4.8740,1.9880,3.9560,1.0683,6.1299,2.2110,2.3040,,,6.2900,0.3865,,8.3160,,1.4095,0.3442,,3.1349,6.3837,1.4331,3.7810,5.6260,1.5803,3.6045,1.3240,4.3710,,,,,,,,,,,,,,,,,
Wed Aug 31 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1189,2.9340,2.1879,3.2061,2.8230,2.6128,2.7650,5.4120,,6.0140,0.8933,2.3450,1.4123,0.7430,1.7900,1.4948,1.3409,3.1060,,1.3210,1.6110,4.8740,1.9870,3.9350,1.0638,6.1299,2.2110,2.3040,,,6.2700,0.3867,,8.3160,,1.3987,0.3442,,3.1404,6.3990,1.4331,3.7980,5.6160,1.5803,3.5901,1.3240,4.3710,,,,,,,,,,,,,,,,,
Thu Sep 01 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1198,2.9370,2.1895,3.2002,2.8330,2.5940,2.7800,5.4120,,6.0220,0.8954,2.3400,1.4130,0.7390,1.7925,1.5045,1.3408,3.1110,,1.3214,1.6090,4.8810,1.9900,3.9510,1.0632,6.1387,2.2130,2.3070,,,6.2800,0.3875,,8.3280,,1.3996,0.3447,,3.1174,6.3451,1.4351,3.8270,5.6230,1.5825,3.5921,1.3250,4.3770,,,,,,,,,,,,,,,,,
Fri Sep 02 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1339,2.9740,2.2171,3.2396,2.8730,2.5920,2.8200,5.5700,,6.0220,0.9111,2.3760,1.4334,0.7550,1.7925,1.5093,1.3550,3.1100,,1.3407,1.6200,4.8810,1.9900,3.9790,1.0661,6.1387,2.2140,2.3070,,,6.3000,0.3878,,8.3280,,1.4174,0.3447,,3.1174,6.3449,1.4363,3.8460,5.6230,1.5825,3.6139,1.3250,4.3770,,,,,,,,,,,,,,,,,
Sat Sep 03 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1507,3.0180,2.2500,3.2944,2.9290,2.6275,2.8930,5.6670,,6.0220,0.9237,2.4230,1.4593,0.7680,1.7924,1.5146,1.3730,3.1120,,1.3406,1.6370,4.8800,1.9920,3.9980,1.0710,6.1379,2.2140,2.3080,,,6.3300,0.3882,,8.3250,,1.4385,0.3447,,3.1446,6.4044,1.4374,3.8590,5.6250,1.5824,3.5992,1.3280,4.3820,,,,,,,,,,,,,,,,,
Sun Sep 04 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1507,3.0180,2.2500,3.2944,2.9290,2.6275,2.8930,5.6670,,6.0220,0.9237,2.4230,1.4593,0.7680,1.7924,1.5146,1.3730,3.1120,,1.3406,1.6370,4.8800,1.9920,3.9980,1.0710,6.1379,2.2140,2.3080,,,6.3300,0.3882,,8.3250,,1.4385,0.3447,,3.1446,6.4044,1.4374,3.8590,5.6250,1.5824,3.5992,1.3280,4.3820,,,,,,,,,,,,,,,,,
Mon Sep 05 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1507,3.0180,2.2500,3.2944,2.9290,2.6275,2.8930,5.6670,,6.0220,0.9237,2.4230,1.4593,0.7680,1.7924,1.5146,1.3730,3.1120,,1.3406,1.6370,4.8800,1.9920,3.9980,1.0710,6.1379,2.2140,2.3080,,,6.3300,0.3882,,8.3250,,1.4385,0.3447,,3.1446,6.4044,1.4374,3.8590,5.6250,1.5824,3.5992,1.3280,4.3820,,,,,,,,,,,,,,,,,
Tue Sep 06 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1526,3.0230,2.2540,3.3182,2.9350,2.6725,2.8840,5.7280,,6.0300,0.9266,2.4270,1.4620,0.7780,1.7950,1.5145,1.3786,3.1150,,1.3426,1.6480,4.8870,1.9940,4.0050,1.0727,6.1468,2.2220,2.3110,,,6.3700,0.3895,,8.3370,,1.4411,0.3452,,3.1883,6.5065,1.4418,3.8750,5.6330,1.5847,3.6080,1.3320,4.3890,,,,,,,,,,,,,,,,,
Wed Sep 07 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1452,3.0040,2.2395,3.3070,2.9180,2.6743,2.8600,5.6680,,6.0390,0.9176,2.4070,1.4511,0.7700,1.7975,1.5104,1.3778,3.1190,,1.3490,1.6400,4.8940,1.9970,4.0060,1.0728,6.1577,2.2260,2.3140,,,6.3700,0.3904,,8.3490,,1.4317,0.3457,,3.2156,6.5321,1.4449,3.8800,5.6410,1.5869,3.6058,1.3390,4.3950,,,,,,,,,,,,,,,,,
Thu Sep 08 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1508,3.0180,2.2500,3.3169,2.9100,2.6559,2.8840,5.7560,,6.0470,0.9236,2.4180,1.4577,0.7730,1.8000,1.5163,1.3842,3.1230,,1.3529,1.6400,4.9010,1.9990,4.0130,1.0748,6.1665,2.2290,2.3180,,,6.3800,0.3910,,8.3600,,1.4385,0.3462,,3.2028,6.5031,1.4469,3.8930,5.6430,1.5891,3.6072,1.3410,4.4010,,,,,,,,,,,,,,,,,
Fri Sep 09 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1474,3.0090,2.2434,3.3172,2.9010,2.6643,2.8860,5.7040,,6.0640,0.9199,2.4050,1.4547,0.7700,1.8050,1.5236,1.3889,3.1320,,1.3523,1.6340,4.9150,2.0060,4.0080,1.0757,6.1826,2.2350,2.3240,,,6.3900,0.3928,,8.3840,,1.4340,0.3471,,3.2060,6.5474,1.4515,3.9120,5.6680,1.5936,3.6245,1.3450,4.4130,,,,,,,,,,,,,,,,,
Sat Sep 10 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1461,3.0060,2.2411,3.3123,2.8720,2.6475,2.8780,5.6780,,6.0610,0.9165,2.4030,1.4535,0.7670,1.8040,1.5296,1.3925,3.1310,,1.3574,1.6310,4.9120,2.0030,4.0060,1.0760,6.1800,2.2330,2.3230,,,6.3900,0.3933,,8.3790,,1.4324,0.3469,,3.1873,6.5030,1.4478,3.9280,5.6650,1.5927,3.6080,1.3490,4.4110,,,,,,,,,,,,,,,,,
Sun Sep 11 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1461,3.0060,2.2411,3.3123,2.8720,2.6475,2.8780,5.6780,,6.0610,0.9165,2.4030,1.4535,0.7670,1.8040,1.5296,1.3925,3.1310,,1.3574,1.6310,4.9120,2.0030,4.0060,1.0760,6.1800,2.2330,2.3230,,,6.3900,0.3933,,8.3790,,1.4324,0.3469,,3.1873,6.5030,1.4478,3.9280,5.6650,1.5927,3.6080,1.3490,4.4110,,,,,,,,,,,,,,,,,
Mon Sep 12 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1461,3.0060,2.2411,3.3123,2.8720,2.6475,2.8780,5.6780,,6.0610,0.9165,2.4030,1.4535,0.7670,1.8040,1.5296,1.3925,3.1310,,1.3574,1.6310,4.9120,2.0030,4.0060,1.0760,6.1800,2.2330,2.3230,,,6.3900,0.3933,,8.3790,,1.4324,0.3469,,3.1873,6.5030,1.4478,3.9280,5.6650,1.5927,3.6080,1.3490,4.4110,,,,,,,,,,,,,,,,,
Tue Sep 13 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1381,2.9850,2.2251,3.2961,2.8730,2.6491,2.8570,5.6530,,6.0610,0.9095,2.3920,1.4411,0.7630,1.8040,1.5249,1.3916,3.1320,,1.3518,1.6430,4.9120,2.0020,4.0060,1.0769,6.1800,2.2330,2.3240,,,6.3600,0.3938,,8.3790,,1.4219,0.3469,,3.1929,6.4864,1.4467,3.9470,5.6650,1.5927,3.6073,1.3470,4.4220,,,,,,,,,,,,,,,,,
Wed Sep 14 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1315,2.9680,2.2124,3.2796,2.8730,2.6352,2.8350,5.6410,,6.0470,0.9038,2.3780,1.4310,0.7580,1.8000,1.5210,1.3858,3.1250,,1.3493,1.6270,4.9010,1.9990,3.9840,1.0723,6.1665,2.2290,2.3190,,,6.3400,0.3929,,8.3570,,1.4143,0.3462,,3.1579,6.4281,1.4423,3.9460,5.6530,1.5891,3.5950,1.3440,4.4120,,,,,,,,,,,,,,,,,
Thu Sep 15 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1258,2.9540,2.2014,3.2684,2.8820,2.6181,2.8160,5.5990,,6.0220,0.8969,2.3560,1.4230,0.7510,1.7925,1.5206,1.3802,3.1110,,1.3377,1.6230,4.8800,1.9910,3.9610,1.0676,6.1408,2.2190,2.3100,,,6.3300,0.3915,,8.3220,,1.4074,0.3447,,3.1392,6.3790,1.4340,3.9370,5.6400,1.5825,3.5807,1.3370,4.3930,,,,,,,,,,,,,,,,,
Fri Sep 16 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1188,2.9350,2.1881,3.2451,2.8720,2.6162,2.8130,5.6220,,6.0140,0.8929,2.3470,1.4157,0.7500,1.7900,1.5098,1.3756,3.1090,,1.3348,1.6200,4.8740,1.9840,3.9550,1.0667,6.1299,2.2170,2.3070,,,6.3100,0.3911,,8.3100,,1.3988,0.3442,,3.1294,6.3638,1.4309,3.9490,5.6220,1.5803,3.5789,1.3370,4.3870,,,,,,,,,,,,,,,,,
Sat Sep 17 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1213,2.9420,2.1927,3.2361,2.8880,2.6003,2.8180,5.6360,,6.0050,0.8936,2.3500,1.4144,0.7530,1.7875,1.5111,1.3730,3.1050,,1.3379,1.6140,4.8670,1.9850,3.9470,1.0652,6.1214,2.2140,2.3040,,,6.3200,0.3905,,8.3020,,1.4016,0.3438,,3.1087,6.3187,1.4266,3.9500,5.6130,1.5781,3.5749,1.3340,4.3670,,,,,,,,,,,,,,,,,
Sun Sep 18 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1213,2.9420,2.1927,3.2361,2.8880,2.6003,2.8180,5.6360,,6.0050,0.8936,2.3500,1.4144,0.7530,1.7875,1.5111,1.3730,3.1050,,1.3379,1.6140,4.8670,1.9850,3.9470,1.0652,6.1214,2.2140,2.3040,,,6.3200,0.3905,,8.3020,,1.4016,0.3438,,3.1087,6.3187,1.4266,3.9500,5.6130,1.5781,3.5749,1.3340,4.3670,,,,,,,,,,,,,,,,,
Mon Sep 19 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1213,2.9420,2.1927,3.2361,2.8880,2.6003,2.8180,5.6360,,6.0050,0.8936,2.3500,1.4144,0.7530,1.7875,1.5111,1.3730,3.1050,,1.3379,1.6140,4.8670,1.9850,3.9470,1.0652,6.1214,2.2140,2.3040,,,6.3200,0.3905,,8.3020,,1.4016,0.3438,,3.1087,6.3187,1.4266,3.9500,5.6130,1.5781,3.5749,1.3340,4.3670,,,,,,,,,,,,,,,,,
Tue Sep 20 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1072,2.9040,2.1651,3.2126,2.8720,2.5970,2.7770,5.5590,,5.9970,0.8808,2.3210,1.3965,0.7410,1.7852,1.5115,1.3618,3.1020,,1.3283,1.6000,4.8610,1.9780,3.9290,1.0607,6.1129,2.2120,2.3000,,,6.2700,0.3899,,8.2960,,1.3840,0.3433,,3.1264,6.3539,1.4247,3.9560,5.6050,1.5761,3.5699,1.3290,4.3700,,,,,,,,,,,,,,,,,
Wed Sep 21 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1130,2.9180,2.1763,3.2326,2.8880,2.5751,2.8020,5.5940,,6.0140,0.8845,2.3320,1.4021,0.7390,1.7900,1.5323,1.3781,3.1100,,1.3378,1.6100,4.8740,1.9880,3.9310,1.0655,6.1320,2.2170,2.3060,,,6.3000,0.3907,,8.3250,,1.3914,0.3442,,3.0915,6.2783,1.4274,3.9840,5.6180,1.5803,3.5757,1.3370,4.3860,,,,,,,,,,,,,,,,,
Thu Sep 22 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1215,2.9410,2.1931,3.2472,2.9280,2.5823,2.8180,5.6300,,6.0300,0.8903,2.3490,1.4139,0.7460,1.7950,1.5362,1.3827,3.1230,,1.3396,1.6130,4.8870,1.9920,3.9310,1.0683,6.1464,2.2240,2.3130,,,6.3200,0.3917,,8.3540,,1.4018,0.3452,,3.1055,6.3200,1.4314,3.9950,5.6330,1.5847,3.5881,1.3400,4.3980,,,,,,,,,,,,,,,,,
Fri Sep 23 2005 00:00:00 GMT+0400 (Georgia Standard Time),1.1254,2.9510,2.2000,3.2587,2.9320,2.5965,2.8310,5.6380,,6.0470,0.8902,2.3500,1.4170,0.7460,1.8000,1.5468,1.3846,3.1290,,1.3463,1.6200,4.9010,1.9990,3.9270,1.0717,6.1642,2.2290,2.3200,,,6.3500,0.3926,,8.3760,,1.4066,0.3462,,3.1250,6.3618,1.4354,4.0060,5.6490,1.5891,3.5907,1.3450,4.4110,,,,,,,,,,,,,,,,,
