District;Station;Note;1;2;3;4;5;6;7;8;10;11;12;14;15;16;17;18;19;22;23;25;26;27;28;30;41
5;05.02.27;;21;1;34;1;161;39;1;46;14;0;2;3;0;0;2;1;4;0;1;5;3;63;1;0;442
5;05.02.28;;6;0;37;0;156;24;1;41;14;0;0;0;0;0;2;1;4;1;1;0;11;52;2;1;471
5;05.02.30;;12;0;23;1;127;34;1;32;21;0;1;3;0;0;0;2;4;2;0;0;5;68;4;0;406
5;05.02.32;;23;0;19;3;165;37;6;36;13;0;0;1;1;0;0;1;3;0;0;0;3;72;0;0;304
5;05.02.59;;9;2;23;6;126;27;1;54;12;0;0;6;0;3;1;3;4;0;2;0;7;71;1;0;466
5;05.02.62;;17;0;30;0;143;36;3;24;13;1;0;4;0;0;1;4;6;0;1;0;7;50;1;0;324
5;05.02.65;;12;0;4;0;92;14;2;6;15;0;0;1;0;0;0;0;1;0;0;0;1;21;0;0;164
5;05.02.78;;11;0;17;3;130;30;0;28;8;0;0;2;0;0;0;0;3;1;0;2;12;66;1;0;383
5;05.02.80;;21;0;22;2;112;44;3;25;7;0;2;8;0;0;0;2;3;0;1;0;3;52;0;0;331
5;05.03.06;;27;0;30;1;141;17;1;33;18;2;2;3;0;0;0;1;5;0;0;0;9;56;0;0;341
5;05.03.07;;23;0;20;3;190;33;3;38;14;2;0;2;0;0;0;2;8;0;2;0;10;77;2;0;511
5;05.03.12;;33;0;35;3;153;30;1;37;21;0;0;4;0;0;4;3;3;0;1;0;7;58;0;0;446
5;05.03.13;;32;0;49;1;156;33;1;40;9;0;1;3;3;0;1;2;4;5;0;2;9;86;1;0;443
5;05.03.15;;16;0;21;3;142;30;1;43;15;0;2;3;0;0;0;1;1;2;4;1;7;83;1;0;436
5;05.03.16;;20;0;26;1;160;35;0;47;13;0;1;1;0;0;0;2;4;0;0;0;12;67;0;0;497
5;05.03.17;;11;1;22;0;129;47;0;33;7;0;1;6;0;0;1;3;4;2;0;2;5;61;1;0;368
5;05.03.18;;12;0;28;1;150;42;0;35;7;1;0;9;0;0;1;1;1;1;3;0;15;72;1;0;486
5;05.03.19;;25;0;33;1;142;38;1;46;15;0;3;5;0;0;2;8;4;0;2;0;17;64;7;0;396
5;05.03.20;;11;0;17;2;145;36;1;48;12;0;0;1;1;0;0;1;6;1;0;0;5;67;2;0;511
5;05.03.21;;18;0;27;0;129;33;0;30;19;0;1;3;0;2;0;3;3;0;0;0;5;63;2;1;332
5;05.03.22;;19;0;31;0;158;38;0;50;12;0;0;4;0;0;0;1;2;2;1;0;8;52;0;0;396
5;05.03.46;;14;0;25;4;125;26;1;36;12;0;0;3;0;0;0;2;12;1;1;0;9;42;2;1;318
5;05.03.47;;13;0;38;2;141;35;3;49;10;0;2;3;0;1;1;1;8;3;1;3;9;67;0;0;430
5;05.03.64;;13;1;40;2;173;41;0;34;23;0;1;2;0;0;1;1;4;1;1;1;18;84;0;0;547
5;05.03.65;;23;0;29;1;181;41;0;36;14;0;1;7;0;1;0;2;3;3;1;1;12;74;2;0;438
5;05.03.66;;10;0;40;2;122;16;0;51;29;0;3;5;0;0;0;1;5;1;0;0;9;63;0;0;335
5;05.03.67;;8;0;28;1;118;23;1;36;6;0;0;1;0;0;1;1;4;1;0;1;6;41;0;0;338
5;05.03.79;;16;0;37;1;178;47;1;51;17;0;0;1;0;0;1;2;5;1;0;1;9;82;1;0;488
6;06.03.01;;22;0;31;1;158;42;2;39;25;0;1;3;0;0;2;6;4;0;0;0;8;62;3;0;408
6;06.03.02;;19;2;51;1;178;40;2;50;10;0;1;5;1;0;1;5;1;1;0;0;7;62;0;0;504
6;06.03.03;;17;0;14;2;165;25;4;42;16;0;3;2;0;0;2;12;6;1;0;0;7;58;1;0;412
6;06.03.04;;17;1;25;1;132;35;1;47;20;0;1;2;1;0;5;8;1;0;0;0;3;33;1;1;400
6;06.03.05;;20;0;42;3;169;37;1;46;19;0;1;2;0;0;2;4;3;0;3;1;9;49;1;0;448
6;06.03.08;;11;0;9;0;126;28;0;35;20;0;0;5;0;0;5;6;5;0;0;0;0;40;0;0;429
6;06.03.09;;22;0;31;2;194;40;2;59;9;0;1;4;0;1;0;7;4;0;0;0;5;81;0;0;511
6;06.03.10;;21;1;26;2;139;41;2;38;12;0;2;5;0;0;1;8;3;0;0;0;5;55;0;0;518
6;06.03.11;;30;0;29;3;151;45;0;46;11;0;1;1;0;0;0;4;4;2;0;0;8;73;2;0;432
6;06.03.14;;14;0;26;1;159;26;1;48;5;0;1;6;0;2;1;7;2;0;0;0;9;77;1;1;550
6;06.03.26;;17;0;25;1;137;32;2;35;16;0;0;2;0;0;0;2;3;0;0;0;12;60;0;0;372
6;06.03.27;;13;0;12;3;70;16;4;24;5;0;0;1;0;0;1;7;2;0;0;1;2;29;0;0;216
6;06.03.28;;16;0;34;2;141;57;0;31;19;0;0;6;0;1;0;2;5;0;3;0;5;48;2;0;424
6;06.03.29;;14;0;29;1;123;32;4;29;12;0;0;1;0;0;0;1;0;0;1;0;12;85;0;0;440
6;06.03.30;;17;0;32;1;172;36;1;25;18;0;4;7;0;1;0;0;2;1;0;0;2;40;0;1;378
6;06.03.31;;28;0;32;4;145;25;2;41;19;0;3;0;0;0;0;3;6;0;1;0;6;69;0;0;474
6;06.03.43;;13;0;23;4;150;27;4;78;10;0;1;1;0;0;0;5;3;0;0;1;5;50;0;0;466
6;06.03.44;;17;2;16;3;143;39;6;34;14;0;0;2;0;1;0;2;2;0;0;3;6;68;0;0;493
6;06.03.45;;16;0;21;2;118;36;1;35;13;1;1;1;0;0;0;2;8;1;1;0;12;59;3;1;378
6;06.03.48;;19;0;36;0;105;8;2;52;63;0;0;1;1;0;2;2;3;0;1;0;20;65;0;0;327
6;06.03.54;;19;0;23;2;151;57;1;56;9;1;0;2;0;0;0;12;2;0;0;0;7;62;0;0;504
6;06.03.61;;29;0;25;1;156;36;2;28;17;0;0;6;0;0;0;4;5;0;10;0;6;56;0;0;407
6;06.03.62;;15;0;25;3;138;25;1;50;19;0;0;2;0;1;8;9;2;0;0;0;6;53;0;1;409
6;06.03.63;;27;0;29;0;134;34;1;64;25;1;0;0;0;0;0;7;2;0;0;0;3;75;0;0;449
6;06.03.69;;23;0;35;1;170;46;1;46;13;0;0;2;1;0;0;12;5;0;0;0;5;67;1;0;541
